,DAY_OF_WEEK,CARRIER_CODE,DEST,DEP_DELAY,SCHEDULED_DURATION,DISTANCE,SCHEDULED_DEPARTURE,ACTUAL_DEPATURE,SCHEDULED_ARRIVAL,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,FLT_SCH_DEPATURE,FLT_SCH_ARRIVAL,TAXI_OUT,SPEED,Region,FLIGHT_TRAFFIC
13284,5,DL,LAS,DELAYED,6.133333333333334,3617.79632,Noon,Noon,Evening,46,46,10,N,7,0,30.21,Rain,28,35,L,589.8580956521739,West,High
13286,5,9E,BTV,EARLY,1.65,428.08444,Noon,Noon,Noon,46,46,10,N,7,0,30.21,Rain,28,35,H,259.44511515151515,North East,High
13287,5,DL,CLT,DELAYED,2.2333333333333334,870.65294,Noon,Noon,Evening,46,46,10,N,7,0,30.21,Rain,28,35,L,389.84459999999996,South,High
13288,5,MQ,IND,EARLY,2.566666666666667,1070.2111,Noon,Noon,Evening,46,46,10,N,7,0,30.21,Rain,28,35,L,416.9653636363636,Mid West,High
13289,5,9E,RIC,EARLY,1.8333333333333333,463.48992,Noon,Noon,Evening,46,46,10,N,7,0,30.21,Rain,28,35,L,252.81268363636363,South,High
13290,5,B6,JAX,EARLY,2.6,1332.53352,Noon,Noon,Evening,46,46,10,N,7,0,30.21,Rain,28,35,L,512.5128923076923,South,High
13292,5,9E,ORD,EARLY,3.15,1190.9116,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,L,378.0671746031746,Mid West,High
13293,5,DL,LAX,EARLY,6.516666666666667,3983.1165,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,L,611.2199232736573,West,High
13294,5,YX,CMH,EARLY,2.0,777.31122,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,L,388.65561,Mid West,High
13295,5,MQ,PIT,DELAYED,1.7333333333333334,547.1756,Noon,Noon,Noon,47,47,10,N,7,0,30.21,Rain,28,35,L,315.67823076923077,North East,High
13296,5,B6,LAX,EARLY,6.333333333333333,3983.1165,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,H,628.9131315789474,West,High
13298,5,B6,LAX,DELAYED,6.266666666666667,3983.1165,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,L,635.6036968085107,West,High
13299,5,DL,MIA,DELAYED,3.4166666666666665,1752.57126,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,L,512.9476858536585,South,High
13300,5,DL,SLC,EARLY,5.616666666666666,3202.5866,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,H,570.1934599406529,West,High
13301,5,DL,TPA,DELAYED,3.216666666666667,1617.3867,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,L,502.814518134715,South,High
13302,5,B6,SFO,DELAYED,6.733333333333333,4161.75324,Noon,Noon,Evening,47,47,10,N,7,0,30.21,Rain,28,35,H,618.0821643564357,West,High
13303,5,B6,MCO,EARLY,3.05,1519.21696,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,28,35,L,498.1039213114754,South,High
13305,5,AA,CLT,EARLY,2.3,870.65294,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,28,35,L,378.54475652173915,South,High
13306,5,DL,SEA,EARLY,6.633333333333334,3897.82148,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,28,35,L,587.6112783919598,West,High
13307,5,B6,RSW,DELAYED,3.316666666666667,1728.43116,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,L,521.1350231155778,South,High
13308,5,MQ,ORF,DELAYED,1.5166666666666666,466.7086,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,H,307.7199560439561,Mid West,High
13309,5,DL,MSY,DELAYED,3.6,1902.23988,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,L,528.3999666666667,South,High
13310,5,DL,MCO,EARLY,3.1333333333333333,1519.21696,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,L,484.85647659574465,South,High
13312,5,AA,PHX,EARLY,5.766666666666667,3464.90902,Noon,Noon,Night,48,48,10,N,8,0,30.18,Light Rain,32,32,L,600.8512751445087,West,High
13313,5,B6,ORD,DELAYED,2.8833333333333333,1190.9116,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,H,413.0329248554913,Mid West,High
13314,5,MQ,CVG,EARLY,2.3666666666666667,947.90126,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,L,400.5216591549296,Mid West,High
13315,5,B6,BUR,EARLY,6.283333333333333,3967.0231,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,L,631.3564615384615,West,High
13316,5,9E,ROC,EARLY,1.7,424.86576,Noon,Noon,Evening,48,48,10,N,8,0,30.18,Light Rain,32,32,H,249.92103529411767,North East,High
13318,5,DL,MSP,DELAYED,3.283333333333333,1656.01086,Noon,Noon,Evening,47,47,10,N,6,0,30.17,Light Rain,32,32,H,504.3687898477158,Mid West,High
13322,5,DL,ATL,EARLY,2.7666666666666666,1223.0984,Noon,Noon,Evening,47,47,10,N,6,0,30.17,Light Rain,32,32,L,442.0837590361446,South,High
13323,5,9E,BUF,EARLY,1.7166666666666666,484.41134,Noon,Noon,Evening,47,47,10,N,6,0,30.17,Light Rain,32,32,L,282.18136310679614,North East,High
13324,5,AS,LAX,EARLY,6.583333333333333,3983.1165,Noon,Noon,Night,47,47,10,N,6,0,30.17,Light Rain,32,32,H,605.0303544303798,West,High
13325,5,MQ,RDU,DELAYED,1.95,687.18818,Noon,Noon,Evening,47,47,10,N,6,0,30.17,Light Rain,32,32,H,352.40419487179486,West,High
13327,5,AA,LAX,EARLY,6.4,3983.1165,Noon,Noon,Night,47,47,10,N,6,0,30.17,Light Rain,32,32,L,622.361953125,West,High
13328,5,AA,CLT,EARLY,2.216666666666667,870.65294,Evening,Noon,Evening,47,47,10,N,6,0,30.17,Light Rain,32,32,L,392.775762406015,South,High
13329,5,DL,SAN,DELAYED,6.433333333333334,3936.44564,Noon,Noon,Night,47,47,10,N,6,0,30.17,Light Rain,31,33,H,611.8827419689119,West,High
13330,5,B6,RDU,EARLY,1.75,687.18818,Evening,Evening,Evening,48,48,10,E,7,0,30.15,Light Rain,31,33,L,392.67896,West,High
13331,5,9E,DTW,EARLY,2.3333333333333335,819.15406,Evening,Evening,Evening,48,48,10,E,7,0,30.15,Light Rain,31,33,H,351.0660257142857,South,High
13333,5,B6,ATL,DELAYED,2.6666666666666665,1223.0984,Noon,Evening,Evening,48,48,10,E,7,0,30.15,Light Rain,31,33,L,458.66190000000006,South,High
13336,5,DL,LAX,DELAYED,6.416666666666667,3983.1165,Noon,Evening,Night,48,48,10,E,7,0,30.15,Light Rain,31,33,L,620.7454285714285,West,High
13337,5,9E,RDU,EARLY,2.0,687.18818,Evening,Evening,Evening,48,48,10,E,8,0,30.15,Light Rain,31,33,L,343.59409,West,High
13338,5,B6,SEA,EARLY,6.316666666666666,3897.82148,Evening,Evening,Night,48,48,10,E,8,0,30.15,Light Rain,31,33,L,617.0693635883905,West,High
13339,5,9E,IAD,EARLY,1.5,366.92952,Evening,Evening,Evening,48,48,10,E,8,0,30.15,Light Rain,31,33,L,244.61968000000002,West,High
13732,7,AA,MIA,EARLY,3.2333333333333334,1752.57126,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,542.0323484536082,South,Medium
13733,7,B6,MSY,EARLY,3.4,1902.23988,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,559.4823176470588,South,Medium
13734,7,B6,PBI,EARLY,2.8833333333333333,1654.40152,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,573.7808739884392,South,Medium
13735,7,AA,DCA,EARLY,1.4833333333333334,342.78942,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,231.09399101123594,West,Medium
13736,7,AA,PHX,ONTIME,5.833333333333333,3464.90902,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,H,593.9844034285715,West,Medium
13737,7,AA,CLT,DELAYED,2.216666666666667,870.65294,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,392.775762406015,South,Medium
13738,7,B6,RSW,EARLY,3.1333333333333333,1728.43116,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,551.6269659574468,South,Medium
13739,7,AA,DFW,EARLY,4.2,2238.59194,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,532.9980809523809,Mid West,Medium
13740,7,DL,SLC,DELAYED,5.566666666666666,3202.5866,Morning,Morning,Morning,43,33,68,W,17,29,29.65,Mostly Cloudy,19,20,L,575.3149580838324,West,Medium
13741,7,B6,LAX,EARLY,6.283333333333333,3983.1165,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,L,633.9177453580902,West,Medium
13742,7,DL,MSP,EARLY,3.4166666666666665,1656.01086,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,L,484.68610536585373,Mid West,Medium
13745,7,DL,BOS,EARLY,1.35,300.94658,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,L,222.92339259259256,North East,Medium
13746,7,DL,SEA,EARLY,6.5,3897.82148,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,H,599.664843076923,West,Medium
13747,7,AA,SFO,EARLY,6.7,4161.75324,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,L,621.1572,West,Medium
13748,7,B6,MCO,ONTIME,2.9,1519.21696,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,L,523.8679172413794,South,Medium
13749,7,B6,ATL,DELAYED,2.5166666666666666,1223.0984,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,L,485.99936423841064,South,Medium
13750,7,AA,MIA,EARLY,3.2333333333333334,1752.57126,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,19,20,L,542.0323484536082,South,Medium
13751,7,DL,LAX,ONTIME,6.416666666666667,3983.1165,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,H,620.7454285714285,West,High
13752,7,B6,SYR,EARLY,1.25,336.35206,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,269.081648,North East,High
13753,7,B6,SAV,EARLY,2.3833333333333333,1155.50612,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,484.82774265734264,South,High
13754,7,AS,PDX,DELAYED,6.416666666666667,3949.32036,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,615.4784976623376,West,High
13755,7,9E,PIT,EARLY,1.9,547.1756,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,287.98715789473687,North East,High
13756,7,B6,ROC,EARLY,1.35,424.86576,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,314.71537777777775,North East,High
13757,7,AA,ORD,EARLY,2.9,1190.9116,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,410.6591724137931,Mid West,High
13758,7,AA,PHX,EARLY,5.866666666666666,3464.90902,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,590.6094920454545,West,High
13759,7,DL,CLT,EARLY,2.2,870.65294,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,395.7513363636363,South,High
13760,7,B6,BTV,DELAYED,1.25,428.08444,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,342.46755199999996,North East,High
13761,7,B6,SFO,DELAYED,6.55,4161.75324,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,635.3821740458015,West,High
13762,7,B6,JAX,EARLY,2.55,1332.53352,Morning,Morning,Morning,44,35,71,W,20,25,29.71,Mostly Cloudy,37,34,L,522.5621647058824,South,High
13763,7,B6,BUF,DELAYED,1.4,484.41134,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,346.0081,North East,High
13764,7,DL,IAH,EARLY,4.5,2280.43478,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,506.7632844444445,South,High
13765,7,B6,TPA,DELAYED,2.9833333333333334,1617.3867,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,542.1407932960893,South,High
13766,7,9E,ROC,EARLY,1.6833333333333333,424.86576,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,H,252.395500990099,North East,High
13767,7,AA,LAS,EARLY,5.95,3617.79632,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,608.0329949579832,West,High
13768,7,MQ,ORF,EARLY,1.45,466.7086,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,H,321.868,Mid West,High
13769,7,AA,LAX,EARLY,6.466666666666667,3983.1165,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,615.9458505154639,West,High
13770,7,DL,MSY,ONTIME,3.5833333333333335,1902.23988,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,530.8576409302326,South,High
13771,7,DL,SJC,EARLY,6.716666666666667,4134.39446,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,H,615.5425995037222,West,High
13772,7,B6,LAX,EARLY,6.266666666666667,3983.1165,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,635.6036968085107,West,High
13773,7,AA,CLT,EARLY,2.3333333333333335,870.65294,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,H,373.13697428571425,South,High
13774,7,B6,MCO,EARLY,2.933333333333333,1519.21696,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,L,517.9148727272727,South,High
13775,7,DL,FLL,EARLY,3.2666666666666666,1720.38446,Morning,Morning,Morning,45,34,65,W,21,26,29.74,Mostly Cloudy / Windy,37,34,H,526.6483040816327,South,High
13805,7,DL,AUS,EARLY,4.616666666666666,2447.80614,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,530.2107162454874,South,Medium
13807,7,AA,LAX,EARLY,6.383333333333334,3983.1165,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,623.9869190600522,West,Medium
13808,7,9E,SAV,EARLY,2.5166666666666666,1155.50612,Morning,Morning,Morning,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,459.1415046357616,South,Medium
13809,7,9E,DTW,EARLY,2.4,819.15406,Morning,Morning,Morning,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,H,341.31419166666666,South,Medium
13810,7,B6,SFO,EARLY,6.616666666666666,4161.75324,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,628.9803385390428,West,Medium
13811,7,B6,MCO,EARLY,2.933333333333333,1519.21696,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,517.9148727272727,South,Medium
13813,7,AS,SEA,DELAYED,6.45,3897.82148,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,604.313407751938,West,Medium
13814,7,AS,SJC,ONTIME,6.7,4134.39446,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,H,617.0738,West,Medium
13816,7,B6,SRQ,DELAYED,3.066666666666667,1675.32294,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,H,546.3009586956522,South,Medium
13817,7,9E,ORF,EARLY,1.5833333333333333,466.7086,Morning,Morning,Morning,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,H,294.76332631578947,Mid West,Medium
13818,7,DL,LAX,EARLY,6.416666666666667,3983.1165,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,620.7454285714285,West,Medium
13819,7,B6,FLL,EARLY,3.1333333333333333,1720.38446,Morning,Morning,Noon,46,35,66,W,20,29,29.76,Mostly Cloudy,32,19,L,549.058870212766,South,Medium
13821,7,9E,RIC,EARLY,1.6666666666666667,463.48992,Morning,Morning,Morning,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,32,19,L,278.093952,South,Medium
13822,7,B6,LAX,DELAYED,6.266666666666667,3983.1165,Morning,Morning,Noon,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,32,19,L,635.6036968085107,West,Medium
13824,7,B6,BUF,EARLY,1.3833333333333333,484.41134,Morning,Morning,Morning,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,18,22,L,350.1768722891566,North East,Medium
13825,7,MQ,CLE,EARLY,1.95,683.9695,Morning,Morning,Noon,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,18,22,L,350.75358974358977,Mid West,Medium
13826,7,B6,LAX,EARLY,6.233333333333333,3983.1165,Morning,Morning,Noon,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,18,22,L,639.0026470588235,West,Medium
13827,7,YX,BOS,EARLY,1.3333333333333333,300.94658,Morning,Morning,Morning,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,18,22,L,225.709935,North East,Medium
13828,7,9E,IND,DELAYED,2.45,1070.2111,Morning,Morning,Noon,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,18,22,L,436.8208571428571,Mid West,Medium
13829,7,AA,PHX,EARLY,5.733333333333333,3464.90902,Morning,Morning,Noon,49,35,59,W,24,33,29.78,Mostly Cloudy / Windy,18,22,L,604.3445965116279,West,Medium
13887,7,DL,ATL,EARLY,2.716666666666667,1223.0984,Noon,Noon,Noon,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,H,450.2202699386503,South,High
13888,7,B6,PBI,EARLY,3.0,1654.40152,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,H,551.4671733333333,South,High
13890,7,AA,LAX,EARLY,6.3,3983.1165,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,632.2407142857143,West,High
13891,7,AA,DFW,EARLY,4.2,2238.59194,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,532.9980809523809,Mid West,High
13892,7,B6,SAV,EARLY,2.35,1155.50612,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,491.7047319148936,South,High
13893,7,B6,FLL,DELAYED,3.0833333333333335,1720.38446,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,557.9625275675676,South,High
13894,7,9E,SAV,EARLY,2.533333333333333,1155.50612,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,456.1208368421053,South,High
13895,7,DL,CLT,EARLY,2.2333333333333334,870.65294,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,H,389.84459999999996,South,High
13896,7,B6,LAX,DELAYED,6.266666666666667,3983.1165,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,635.6036968085107,West,High
13897,7,YX,CMH,EARLY,2.1333333333333333,777.31122,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,H,364.36463437500004,Mid West,High
13898,7,9E,CLE,EARLY,2.183333333333333,683.9695,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,313.2684732824428,Mid West,High
13899,7,DL,LAS,EARLY,6.133333333333334,3617.79632,Noon,Noon,Evening,46,23,40,W,23,33,29.88,Partly Cloudy / Windy,27,35,L,589.8580956521739,West,High
13917,7,B6,MCO,EARLY,3.05,1519.21696,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,28,38,H,498.1039213114754,South,High
13919,7,AA,CLT,EARLY,2.3,870.65294,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,28,38,H,378.54475652173915,South,High
13920,7,B6,LAX,DELAYED,6.333333333333333,3983.1165,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,628.9131315789474,West,High
13921,7,DL,MSP,EARLY,3.283333333333333,1656.01086,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,504.3687898477158,Mid West,High
13923,7,DL,MSY,DELAYED,3.6,1902.23988,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,528.3999666666667,South,High
13925,7,MQ,RDU,EARLY,1.95,687.18818,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,352.40419487179486,West,High
13926,7,9E,ROC,EARLY,1.7,424.86576,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,249.92103529411767,North East,High
13929,7,DL,MCO,DELAYED,3.1333333333333333,1519.21696,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,484.85647659574465,South,High
13930,7,AA,PHX,DELAYED,5.8,3464.90902,Noon,Noon,Night,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,597.3981068965518,West,High
13931,7,MQ,CVG,EARLY,2.3666666666666667,947.90126,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,H,400.5216591549296,Mid West,High
13932,7,B6,BUR,DELAYED,6.283333333333333,3967.0231,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,L,631.3564615384615,West,High
13933,7,B6,RSW,DELAYED,3.316666666666667,1728.43116,Noon,Noon,Evening,43,24,47,W,21,33,29.96,Partly Cloudy / Windy,32,32,L,521.1350231155778,South,High
13934,7,DL,LAX,EARLY,6.416666666666667,3983.1165,Noon,Noon,Night,42,24,49,W,18,29,30.01,Partly Cloudy,32,32,L,620.7454285714285,West,High
13936,7,DL,SAN,EARLY,6.433333333333334,3936.44564,Noon,Noon,Night,42,24,49,W,18,29,30.01,Partly Cloudy,32,32,L,611.8827419689119,West,High
13937,7,9E,BUF,EARLY,1.7166666666666666,484.41134,Noon,Noon,Evening,42,24,49,W,18,29,30.01,Partly Cloudy,32,32,L,282.18136310679614,North East,High
13939,7,DL,ATL,DELAYED,2.7666666666666666,1223.0984,Noon,Noon,Evening,42,24,49,W,18,29,30.01,Partly Cloudy,32,32,L,442.0837590361446,South,High
13941,7,B6,ORD,DELAYED,2.8833333333333333,1190.9116,Noon,Evening,Evening,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,L,413.0329248554913,Mid West,High
13942,7,AA,LAX,DELAYED,6.4,3983.1165,Noon,Evening,Night,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,L,622.361953125,West,High
13943,7,9E,DTW,EARLY,2.3333333333333335,819.15406,Evening,Evening,Evening,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,L,351.0660257142857,South,High
13946,7,B6,LAX,EARLY,6.233333333333333,3983.1165,Evening,Evening,Night,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,L,639.0026470588235,West,High
13948,7,9E,RDU,EARLY,2.0,687.18818,Evening,Evening,Evening,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,L,343.59409,West,High
13950,7,AA,SFO,EARLY,6.733333333333333,4161.75324,Evening,Evening,Night,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,H,618.0821643564357,West,High
13951,7,AS,LAX,DELAYED,6.583333333333333,3983.1165,Noon,Evening,Night,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,H,605.0303544303798,West,High
13952,7,DL,PDX,DELAYED,6.416666666666667,3949.32036,Evening,Evening,Night,42,24,49,W,18,29,30.01,Partly Cloudy,31,32,H,615.4784976623376,West,High
13953,7,B6,SEA,DELAYED,6.316666666666666,3897.82148,Evening,Evening,Night,41,24,51,W,18,0,30.05,Fair,31,32,H,617.0693635883905,West,High
13954,7,9E,IAD,EARLY,1.5,366.92952,Evening,Evening,Evening,41,24,51,W,18,0,30.05,Fair,31,32,H,244.61968000000002,West,High
13955,7,AA,CLT,DELAYED,2.216666666666667,870.65294,Evening,Evening,Evening,41,24,51,W,18,0,30.05,Fair,31,32,H,392.775762406015,South,High
13956,7,B6,TPA,ONTIME,3.1166666666666667,1617.3867,Evening,Evening,Night,41,24,51,W,18,0,30.05,Fair,31,32,H,518.9476042780749,South,High
13957,7,B6,RDU,DELAYED,1.75,687.18818,Evening,Evening,Evening,41,24,51,W,18,0,30.05,Fair,31,32,H,392.67896,West,High
13958,7,DL,LAX,EARLY,6.5,3983.1165,Evening,Evening,Night,41,24,51,W,18,0,30.05,Fair,31,32,H,612.7871538461538,West,High
13959,7,DL,SEA,EARLY,6.616666666666666,3897.82148,Evening,Evening,Night,41,24,51,W,18,0,30.05,Fair,39,36,H,589.0914075566751,West,High
13960,7,OO,BNA,ONTIME,2.816666666666667,1231.1451,Evening,Evening,Night,41,24,51,W,18,0,30.05,Fair,39,36,H,437.09293491124254,South,High
13961,7,DL,PHX,DELAYED,5.983333333333333,3464.90902,Evening,Evening,Night,41,24,51,W,18,0,30.05,Fair,39,36,H,579.0934295264624,West,High
13962,7,AA,LAX,EARLY,6.5,3983.1165,Evening,Evening,Night,41,24,51,W,18,0,30.05,Fair,39,36,H,612.7871538461538,West,High
